"chunk_id","chunk_text_sha256","review_status","issue_type","notes"
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__climate__0008__chunk_0000","547c11ea07e58f6d9ee807261e94ad0b9cea11264f781dc8f4c7bfea8cb73bd8","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__energy__0001__chunk_0002","87ce14b968a28e8853649257ccc636367d5ae88d54a57983b3a1c63e33a17a7f","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__energy__0001__chunk_0003","c30b0a83348f9dca5798a2fa17c349a9c5cec83d1b6d0c11618c053ec58662e9","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__energy__0001__chunk_0007","aee2ca0072327707d448d593ac2cccd21e8cfe11043a6046549f061272e8069f","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__energy__0002__chunk_0000","86cd5ce30e91ded3a35dfe1cace29181c854fa773d93014845742f7bec95641f","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__waste__0009__chunk_0000","c07a5af8111996b82e4741fcfbd57a60f48c67642648559d9821b5ff88d04a11","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__water__0005__chunk_0000","72a6a542df7ae75964970d12e6a2ce5e70af1de8354984bf5ccaef15aad5cd25","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__water__0005__chunk_0002","62aa2216d205c8d0fccecc2c553d6f9fb32ff7f4cc5c322c58f88076089476ab","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__water__0005__chunk_0003","9fb6b39d7bdb423205231ac22cf6d8498872cde51037bbdd7ed0fdb790be63d2","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__water__0005__chunk_0004","9911c1a83857f89dbe8985461238dacb96a13a0f4f0154400a27d8536624aa20","","",""
"DECK__DECK_DECKERS_OUTDOOR_CORP_2024__water__0007__chunk_0000","d7f3123a59addd24e8a385007c4d0285a42601fbb7e37a0fe41b00637e926196","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__climate__0003__chunk_0001","a57c0c68a50c3d08cb6dd084055c798d2b761c7480ff62ed1f5501c7e46d91e1","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__climate__0005__chunk_0000","0b98aa627d907dc0209e8b5c49a81738fe251b8c1e4cc8fdf90f71d6f5079821","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__data_summary__0004__chunk_0000","e27ed5fd33cd25d61ea22d69c5b39b384717e4370cc47de6d4a464d73986fb55","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__data_summary__0004__chunk_0004","ceb6356605c4994bc99a940128ccbc2921cb82323dfe4be86acaccf2ab0d1d7d","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__data_summary__0004__chunk_0005","d2b7aa58e50362a39ca08d3bb587c677643c2b509b11a99fb5e621e92ab443f3","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__data_summary__0005__chunk_0002","a1e6d708e3bcd0f1db4b6661e2751da358d102b6944564710ec228b2c9ecd975","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__data_summary__0008__chunk_0000","29be272c6d7e9295ba907a6caffb17ef266ff938adffbd4259568ef54bfa3c43","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__diversity_equity_inclusion__0004__chunk_0001","e98adaccacf32d6150e7ffd1a7b3bb840309ac477c85082fa7d32ed44b3afb98","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__diversity_equity_inclusion__0006__chunk_0000","575d315eb7ba62d41968a550734d56e5d8a775a84bf57aac5f8a69e76356e605","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__diversity_equity_inclusion__0014__chunk_0001","b3a6bd1075811fac4105eb2d7f594255e88643a9e06f94b6142007024191509a","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__emissions__0004__chunk_0000","3a3571ea7dfdf51e29d06c2dd0377b9deb2673ea0dcb2c24cc2e4b6784ccea06","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__emissions__0005__chunk_0000","6b5613d954620603fe95e32dd0c6a914b0efe14a754a5f9acc2596d4e359edba","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__energy__0003__chunk_0000","c1b78da9a98e6144edf12513f95ddcc3db62c835c4f978ca2f064c3c5a630ac2","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__energy__0006__chunk_0002","fecbd9e25b9e968345958070aaa1ed33a0df33b59d5d021d4b70bae0c11dfd70","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2023__water__0006__chunk_0003","27a186ad34ef9adde50afe3c62533a628fe0754ead6f43efe77d692c86d99ace","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__appendix__0003__chunk_0000","10da1f25aff9f73fc8b4b5758dd86ff48380cb8ed670d1af06966b335e8792ba","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__climate__0005__chunk_0000","42b888bf4d19010ba396a34262a10e1431df4435e227f0126ab8ce469cbeb60d","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__data_summary__0001__chunk_0001","0632b3dfafa25530cbd1055f30a22833f90509c1e57416f879466e726e502ecc","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__data_summary__0004__chunk_0000","578df5b2a5002a0d24cae87f76dfa15f2db4814c6cc1588a10d86022a0ed250b","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__data_summary__0016__chunk_0000","03d10a23f0377bd4317d4d04b700de6ea62004d3dc23c6982c00a890df675478","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__data_summary__0016__chunk_0001","32fd719677e267a7247e249fc5e21fe08c4a662532b8ddcfc7b1d7a10939fc2a","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__data_summary__0018__chunk_0000","78b6f5e11d03f56b08c1f4ae7be37ed6b21a0e70bc2e0d2e77e8c6dbe959808c","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__data_summary__0021__chunk_0000","9321edeb17640b0783ca3d426c54026937f7635e214d9551a41f6f812b775008","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__emissions__0006__chunk_0000","aea041939fe6c5f070865b1b3f9e4ce5e5ade76581d9fbc5750002bf84819cff","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__emissions__0008__chunk_0000","70ad05ab5b19010f55129440cffc158bc9051e4c0a5abae9d94680d7eab44dc8","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__energy__0002__chunk_0000","b38eda84dd2b0ad1242cee1bf589f7da40c41a51b825cbabd4d61682544c04f4","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__energy__0003__chunk_0000","762d931bc3a1c8f16656a41289f84682afb2fcb6e58019e91af411d280cb30a5","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__energy__0008__chunk_0000","a98ce61688343f38ec0c792b2a36d1462dd5b0dc9ffe12ec2296e46b9a76c5dd","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__energy__0012__chunk_0000","f48432e05eadc770d49e2d91d3c9663afc1afec14f3cbc5b8ad384fcf0585eab","","",""
"DELL__DELL_DELL_TECHNOLOGIES_INC_2024__water__0003__chunk_0001","172eb282315f7567a554b4b6e59b9f9b0d1c69ef3098e6282f7301eeae5e6225","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__energy__0001__chunk_0000","02d6121a2ee597d2eda9c416df3e4b8b3aa9901bb5965569715875ca7f4ce535","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__energy__0001__chunk_0002","c24fadb29b8719479b188e91a375b50b618d5467acbfd5bb4a66e5ad0d171ab3","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__environmental__0001__chunk_0000","a2f324e1a2c3b02fe86c17f9bfb1be3c22d8f0fc514358f28a4e5683ec12865d","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__ethics_compliance__0001__chunk_0000","27ab12105606337c4d35cf5179660dbc3e02f37b1be47c3640bb27d54af08443","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__ethics_compliance__0003__chunk_0000","cbe2c196e1d0a2644efd285737f3a651d9eba4ddf48836d0401ff0f5cf021327","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__governance__0004__chunk_0000","6452b6473f576ca4522f4c8140d2f3f78d33b44db96e7e996399749aca4eb293","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__human_capital__0003__chunk_0000","44d1b552300cb638fb908e30ec237b2bfccc54f267e6511ac882d4ee2e05e7a1","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__human_capital__0003__chunk_0001","5aa8f04650c211ad1de7b61160561fdceb2dfa3f4e56801b555800529fed8443","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__human_capital__0004__chunk_0000","d321c99e45a6af0b55b15793d2a4760ef033c15897f70aeeb239521d055cb8d1","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__human_capital__0006__chunk_0000","2ac7278e1f1f7dee91f74f47c58e46a0ea7492653f339dba15aa3b6648b5cd3a","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__human_capital__0009__chunk_0000","3af0cd2edfb44619b9e5f97de969fa6c53753cfe6970f2303329f548a9283e63","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2023__supply_chain_ethics__0001__chunk_0001","f1b7b5f9a46c74daedb585734c672eb19c3c827e698667e030713298a8dbe0ba","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2024__community__0004__chunk_0000","5f6d68979931cf7bdff9d1034f91fdbb7fa199d21a93773a79c4593277e17fde","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2024__data_summary__0001__chunk_0000","b6cfddfaf09aec964eddcf0dda87310977e2691e782264b279e2f8bfbe01759b","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2024__energy__0002__chunk_0001","0f6dadcf5537d3ab95da3270ea4514c12a1eb246fba4e5e8b28af84173b79b8e","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2024__ethics_compliance__0002__chunk_0001","8f083fa5e8cbd490c0ee5380c389a556f18f4989474eea860e6f6ec40bf7fe09","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2024__governance__0001__chunk_0000","edbdc4f1f22ba6b4aa74ef7deb735379634e46c0d4af32f9993aeadad719d980","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2024__human_capital__0003__chunk_0000","9bc556842e6e1f602daf49250d3ef8172544a630c17d2614db28d2116e89a91a","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2024__human_capital__0008__chunk_0000","fc1af675231f602915dc61e3726328059ba1f9779fd676416ffeca02ab0545a4","","",""
"DG__DG_DOLLAR_GENERAL_CORP_2024__waste__0001__chunk_0000","c9dd71fe66b16bbc9912f1b01a5f1546fbd6722d6f025536102aa84c31315755","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__about_this_report__0002__chunk_0000","037dd8e49e2fdd79d0549240b5f03968cc37f3709955419f7f19c0d12152685c","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__appendix__0003__chunk_0000","226c1d36e8fd606be2d1fddd0164cb69ea774cc76de3db972c3478b469bcc610","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__appendix__0004__chunk_0000","1c3f360d704d389002046aab3e5becd1f5481bd340582b60c49706f7d950d669","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__appendix__0005__chunk_0000","04712eee57d1c7bb9edc89a121b3f423e3d9e5e0ae7d9eddf193d424e9ab68f9","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__community__0001__chunk_0001","5df291ccdf3be8c21e17cb8b931edd68a9dddd287643c2e95a1144f18f80afef","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__community__0002__chunk_0000","9155083e4c18dc30fc070a0e9637b468e8898559fc8769024c764a69961a4837","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__community__0003__chunk_0001","ea1fff976eb273bfcedc09c59b1620535f9c2ebac4bda5ed40d5081ec3d350e6","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__diversity_equity_inclusion__0002__chunk_0000","c546850ae24481fabfdf54f0a28152b8e7505837955b1a161246da0ca9597a6d","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__diversity_equity_inclusion__0003__chunk_0000","95530e1e6e0efc4e96f5e88b7cf10ab40d9c946dff3e4f2d0b630e55af0a1e97","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__diversity_equity_inclusion__0005__chunk_0000","1dbc75e7d5f523bd9389bc0af40e60e1e2e8980b4ed8ebbc3d3440b0d15edaec","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__environmental__0003__chunk_0000","f5b9903e42c95a6e87d84738640abed47feedc6839a489b89212dd8ea553e962","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__environmental__0004__chunk_0000","18aefea5f047b11934f015c9b98dd5f68df49eb4640a5dfbc6d0b76dba55d8a9","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__ethics_compliance__0001__chunk_0000","4aa589777be550c86254c518cc9cf0e402bba93d771342ddbb4222fc9d89cf10","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__human_capital__0002__chunk_0000","dd7a5612d9c51017ba7b0b05ab733197104481293f2d763c9085f320a13a7e14","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2023__human_capital__0014__chunk_0000","cd6e30f2fc6c760812392d6b984713136096c1d5c20a0da9650c1ccff89158a3","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__appendix__0001__chunk_0000","e18a29d00f0e515d3b786e1c60e1ca5ffb3787ad71500eaaf6bdf0aa50a5eff7","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__appendix__0007__chunk_0000","b12305167f03fba148ec97c04e338af364cbf4080744e3e9447ef0d003c508ba","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__appendix__0009__chunk_0000","33046967d9116ed8b5f967f24e62256df0425e52bb4a2fcf776e8d96c9d3b67a","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__ceo_letter__0001__chunk_0000","719280da2cf5a38d3ade9dd23d63d882442b481a597912eea29e3de47cbde4aa","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__community__0008__chunk_0000","7aa088c3ebd5fd1bafddcd73dadf1f4f0722391e8043b420aff2e68f292e48cb","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__community__0010__chunk_0001","7ffc670231c440238997ec477975617ef482f132589ea81bd7528069e918f2b7","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__energy__0004__chunk_0000","c7c632c148a4b03e32c836c18550d4f2f191a7569e8c6f266d0ff1cff8f3d16a","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__ethics_compliance__0001__chunk_0002","0f3bb099eb896acae0c1b866d38af6cd2be591819fdbe7449bc9447fb62774b2","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__ethics_compliance__0004__chunk_0000","656ade87c7da6dbd8fe2f29576c7e157e3475f7a0fef87022e462bb5d51faa97","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__governance__0002__chunk_0000","623c7d3d541fc876b35b1f5c6fecc0e25a67aa87bd881e6feb89c938440175c1","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__human_capital__0006__chunk_0000","c569bd582af01dd15ca13c71613263386b532b28c87c4afebc65cd625e5dcb55","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__human_capital__0012__chunk_0000","a7e88712f78eb34a0943d2ed9dddaebed7544215d41c08d3ecf5f09df37738e9","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__social__0001__chunk_0000","f8e461b5efac079660ce8420b0009f2733b54d7c172269c362971d796881c325","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__supply_chain_ethics__0003__chunk_0000","93d68dd6221ddcb475764c427ae6829f62004e34dfd34a98a1257446c1434f35","","",""
"DLTR__DLTR_DOLLAR_TREE_INC_2024__supply_chain_ethics__0005__chunk_0000","775d6886ecb9b493c3a89a228ef9f7870d1122d2323cdd5121aef9e01f77fc08","","",""
"EBAY__EBAY_EBAY_INC_2023__community__0001__chunk_0000","07f480ada37669f1b20c5a14a65d7e874d3a5c4c4de70ce5f237813bf98e5fa7","","",""
"EBAY__EBAY_EBAY_INC_2023__ethics_compliance__0003__chunk_0002","b3e6402cfa7ffe5d5c69d77caccf3c6e414263b548393e035a54b96dcfeea953","","",""
"EBAY__EBAY_EBAY_INC_2023__human_capital__0001__chunk_0000","4f5647f04bb0b844096fc9e9bdfe8756e6668b8ca352c3292aa1681238854311","","",""
"EBAY__EBAY_EBAY_INC_2024__appendix__0001__chunk_0000","61f4083c95710dca17e34a1a164ca2307107f3422d7f552073bfde4d4ead2bee","","",""
"EBAY__EBAY_EBAY_INC_2024__emissions__0003__chunk_0000","e0c83162972c97c7d10791d911e407d692cc668382b1e034a5d35d5f2e8e551c","","",""
"EBAY__EBAY_EBAY_INC_2024__water__0001__chunk_0000","e2304066e6cd09612661c4d466e8fd7d1c056f9d8e7f18619a6ba2920ed02557","","",""
"ETSY__2024__annual_report_with_esg__01__about_this_report__0001__chunk_0000","15589904f0e77929cdf3748f2f64597d896e714be17c93144f5c736900e04bde","","",""
"ETSY__2024__annual_report_with_esg__01__diversity_equity_inclusion__0003__chunk_0000","df6b66e1ba98f74b6c8f9ed3cae39aa4e27a8f2de98a92b1d9d97fd5d588a6af","","",""
"ETSY__2024__annual_report_with_esg__01__energy__0002__chunk_0000","4834734ba941288ea3ed1c4452b6ad2820aeaafdc61cf2de88df2d25fd63f87b","","",""
"ETSY__2024__annual_report_with_esg__01__energy__0003__chunk_0000","132c3f08c34dc8e12d5b1639233c0e0a5f5b994ac91329717ea966eba3ac8349","","",""
"ETSY__2024__annual_report_with_esg__01__ethics_compliance__0001__chunk_0000","5b00d3745e84fa3c7d053c80221873060e4f695909ac818ead6a494b7f35bfa7","","",""
"ETSY__2024__annual_report_with_esg__01__governance__0001__chunk_0000","63da715b08f602c6593983fd6d538ca9bdc8894ca4870b0a4c352f8e6773dace","","",""
"ETSY__2024__annual_report_with_esg__01__human_capital__0001__chunk_0000","b40035ffacb0ccc0839cd4062bce84cac254924c22f7a49d7e812ccf859c8d53","","",""
"ETSY__2024__annual_report_with_esg__01__human_capital__0001__chunk_0002","6865e0afa2fae600c7817f14f2457eba07ca9c05389138b32f12c0633e9f17b2","","",""
"ETSY__2024__annual_report_with_esg__01__human_capital__0002__chunk_0000","2d5656f949044a76742fc56ac454530cfca59251dc301c7b1341eb542f5e2a4a","","",""
"ETSY__2024__annual_report_with_esg__01__human_capital__0003__chunk_0000","53208746a49fcd7a59e4e9f82dd500c78760580240264ec718ad31b2e900e3fd","","",""
"ETSY__2024__annual_report_with_esg__01__other__0001__chunk_0000","15e69a046f2a4791017f227b8b675b25768e1aef2706222e53dba974024ba819","","",""
"ETSY__2024__annual_report_with_esg__01__waste__0002__chunk_0000","e2f86ff90186170d5966ad2850d56fd85c0d65ff2f93a0e095a9986fb93e144f","","",""
"ETSY__ETSY_ETSY_INC_2023__emissions__0003__chunk_0000","bf72b9a342e695a264ba1905a58b5caf09ad1e8c21708a4678b43c5c261d554e","","",""
"ETSY__ETSY_ETSY_INC_2023__governance__0003__chunk_0000","fa943666ba0d6a9db09a64101d24023c5ba41479bb60a2b9913e0dc595452363","","",""
"ETSY__ETSY_ETSY_INC_2023__human_capital__0004__chunk_0000","efe7f1958d6e57fc6baa8d3548cd94f6c9d0178ef99d29fc7f563d2d4797af49","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__about_this_report__0001__chunk_0000","6700c4f7c8848cd9761c37541f42f3eeafea4a09b5b41dd8b6ad53e91394460f","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__climate__0001__chunk_0000","e339112db7f2d090d531b1bb9d202abff08d5b054e6294bd88438de87ddf4296","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__community__0004__chunk_0004","5cff1207b39d8eed545a45955b2d21b55892e5eb872395f71ccbe0a7e95ae5bc","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__governance__0002__chunk_0000","2c1196857d4db95f7b58161a65bf374d115f99f29c004837e3d14dd8a34a1833","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__human_capital__0003__chunk_0003","e33e085120fa128e244b24a5e31de3b09b80b5284f5b0175107b77ee725516c8","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__human_capital__0003__chunk_0004","fb9655cce6b18d61d6128ba7b44d73915e7aa71dced6ed1c9262529938f8fa30","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__human_capital__0006__chunk_0002","8b45e96e2d65e472e3c8c45475ad2d0cbf27ade92ed122c91e6b36165d23a680","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__human_capital__0006__chunk_0003","7b646aafee337475cd2669ac301240065f13012db4b8af6436340537c0fc427c","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__human_capital__0006__chunk_0006","ceeecda14b49c074754347be5e4897d9d3c57d2c0821a3d245f14472bd85d836","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__human_capital__0008__chunk_0001","4eb18db0fd0e92579fce817bf785cbb72364ef2025cd41285b034c2a3caac472","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__human_capital__0010__chunk_0000","84de20319f6713587b8162f2189fafeafb82734a1aa084b62fc7cd39bb66a123","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__human_capital__0010__chunk_0001","95f6a944dc84bbc3b0609b749a51d28f2f69dc4d861578f5d5a2f2ccb62dec57","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__supply_chain_ethics__0001__chunk_0000","8a8f2eae2b1e8f078e58f0966a8fc73e70317d3d2ae405ffc42c7d12eae121a7","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2023__water__0001__chunk_0000","e21c01d0eaf2a3b6d10e65a634b40804842c51feccecb8e2bb5a8ed55cd4568e","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__appendix__0002__chunk_0001","864eece3763abf6a752d3a564d05c3bacefb8841b590b7406d216f9beb599fbd","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__community__0002__chunk_0007","ed301bbb3704924862821d237ead45ba71bac2fd60532ba80f26d4e1fb6c3391","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__community__0003__chunk_0000","6de11196ab9876a66506f8ce5cccdb73abb61ece03ece01ba0a8e8c5498aa413","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__environmental__0001__chunk_0000","711b48f1f0fd01423782407a040cd69f6c4a670a28bb560bbdb64ae80c778760","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__environmental__0002__chunk_0000","4677f60c69badf666404e43d148447a8b1d8cd1ad33f3000762064a436ce7965","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__ethics_compliance__0002__chunk_0000","aa26e9f9a53492338151cf9442a03de6dafbef6133efb62fe075c971157df949","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__governance__0002__chunk_0000","a87b915c6c62e83ebae64036b431373747879b60974741bda77ff278e38ff08d","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__governance__0004__chunk_0004","2dc8648a8a4e7923bfa95028d471b161ab422b057f63ab7c227c0299de747b7f","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__human_capital__0003__chunk_0000","5ff2343c7bf03a2421653a53a2775fc19220bb91d7fa129e87492a9e26d42c12","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__human_capital__0005__chunk_0001","e37926c6326ae594a8d0a10475e2a7e79da371b0970178a4671bcec284b92b99","","",""
"EYE__EYE_NATIONAL_VISION_HOLDINGS_INC_2024__human_capital__0005__chunk_0003","fb6e7b3ac34523dbc5fcba53cc9c8fff005fb7274c642853ba95718ed769b72c","","",""
"FIGS__FIGS_FIGS_INC_2023__community__0002__chunk_0001","fdfa2eb44338e4d6fe0b6ece98e909df020e74c6ab9c98ae0e8979e2f8385686","","",""
"FIGS__FIGS_FIGS_INC_2023__diversity_equity_inclusion__0003__chunk_0000","a8a2c07a4b5f00d10d3f293ae166ada3145c68a0fce4758e3e6262247e3cc15a","","",""
"FIGS__FIGS_FIGS_INC_2023__environmental__0001__chunk_0000","5b48ee8d40074908f9d59eef4b7db412d9006042a16a83899461833ea8c24a66","","",""
"FIGS__FIGS_FIGS_INC_2023__human_capital__0002__chunk_0000","9dd691fd7c7adbc41e17de2246e537829c12df8aa90977d93229b95d0e1582b9","","",""
"FIGS__FIGS_FIGS_INC_2023__supply_chain_ethics__0002__chunk_0000","db147068175e3f6f45ca4b4207bc0923a68f2ef6a63c421d662c6ea6c5fa7bd6","","",""
"FIGS__FIGS_FIGS_INC_2023__supply_chain_ethics__0004__chunk_0001","ebaf140e7864f564a8ad37067ce3c4cafdc4b15ec5cc95b937a4408bd577f238","","",""
"FIGS__FIGS_FIGS_INC_2024__appendix__0001__chunk_0000","f2014ea8d5daf2b5a094a711c6eb9e16c214fe94c22aba4b4e85bbbbfc95de02","","",""
"FIGS__FIGS_FIGS_INC_2024__community__0002__chunk_0000","b79a24798b705973fe0de24d0b23327820fc8686169abaf10262e4c731506e93","","",""
"FIGS__FIGS_FIGS_INC_2024__community__0004__chunk_0002","71d3d681f38f74ea1b6a404fccb7add844fd6e873800c8bdda6ccc6b7056facb","","",""
"FL__FL_FOOT_LOCKER_INC_2023__about_this_report__0001__chunk_0000","e86d4cdb0080856d50186286c1ef9ae468bdcd1b3cbec1a62edc8981e44104ae","","",""
"FL__FL_FOOT_LOCKER_INC_2023__climate__0003__chunk_0000","4d0ba9e57dd8b5b3114a03af75bfed5aa8074f78b789e8a48414baff7e6c7bdd","","",""
"FL__FL_FOOT_LOCKER_INC_2023__climate__0005__chunk_0001","be65273cd0863ce8c51e50daa0c197ff5b6f66efef348fb77dd313f7a7a0a080","","",""
"FL__FL_FOOT_LOCKER_INC_2023__community__0003__chunk_0000","86d530b926eb033a41d00a21739aa95622cc9ee052aa9f296b0830839aaec0a7","","",""
"FL__FL_FOOT_LOCKER_INC_2023__community__0003__chunk_0001","c3604ee896007d5097784d947b7a43d99b01e458b35f0f617919723e08b78ba7","","",""
"FL__FL_FOOT_LOCKER_INC_2023__community__0004__chunk_0000","fcd50965b33d1e65cf673180dfb3e2dc8abbf6e4fa26bf39b7266425f312b230","","",""
"FL__FL_FOOT_LOCKER_INC_2023__community__0004__chunk_0001","b43ea7f50cf69f8792a3656062c95a2932084172924397f697d3e2dc29ff0c3a","","",""
"FL__FL_FOOT_LOCKER_INC_2023__community__0004__chunk_0003","08ec4ab5e99853eddc6af13add931c8438d70d5e0a49273923334d36f9829d1a","","",""
"FL__FL_FOOT_LOCKER_INC_2023__data_summary__0005__chunk_0000","8bde50c019773f0702548df97ca2a8364328d72b90a390f725c346ca4d09e042","","",""
"FL__FL_FOOT_LOCKER_INC_2023__emissions__0003__chunk_0000","fde1deed9eb48d09b5b3473f8bf93f181481d60f5596825852f3dc279f405df4","","",""
